"person_id","person_type","crash_record_id","vehicle_id","crash_date","seat_no","city","state","zipcode","sex","age","drivers_license_state","drivers_license_class","safety_equipment","airbag_deployed","ejection","injury_classification","hospital","ems_agency","ems_run_no","driver_action","driver_vision","physical_condition","pedpedal_action","pedpedal_visibility","pedpedal_location","bac_result","bac_result_value","cell_phone_use"
"P405904","PASSENGER","0db820a7171dc4d38afc12021972add7fc528aac10ee3e6981335993b4c86ae981b653e1783a7620a09af872160b357730c3a87a6c564ff590f49bcdd93009e1","1748349","2024-06-05T15:17:00.000","3","CHICAGO","IL","60630","F",,,,"SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY","REFUSED",,,,,,,,,,,
"O1835495","DRIVER","01f0c631bcb4f4aafc5104bef50df87e542cab2a62ecab715c5dbd19eeb000bc7a176b714c2ce96dcbab07bfbcba2ca6220305f68cfaed7c581229be7e001d04","1748428","2024-06-05T15:15:00.000",,"CHICAGO","IL","60629","F","61","IL","D","SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"FAILED TO YIELD","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1835496","DRIVER","01f0c631bcb4f4aafc5104bef50df87e542cab2a62ecab715c5dbd19eeb000bc7a176b714c2ce96dcbab07bfbcba2ca6220305f68cfaed7c581229be7e001d04","1748423","2024-06-05T15:15:00.000",,"CHICAGO","IL","60629","F","32","IL","D","SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1835559","DRIVER","822f74965166ee2a47fa91a6fbae05918814f73b065892816b1ddf686c5abb025e2d7c97ebb6393369b483b2dd69dcab96b1b4a836c8f4f48758eca35b287d73","1748483","2024-06-05T15:10:00.000",,"CHICAGO","IL",,"F","41","IL",,"USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1835384","DRIVER","d48afa448ba2e9fdfd94809f792e2126a66e3248045664c5344bf0aecc3a8fb092a33e07ecd772d18d7b845cacd1f26c7d960de26ca0890ac82a867456f2995f","1748314","2024-06-05T15:10:00.000",,"CHICAGO","IL","60618","M","42","IL","D","USAGE UNKNOWN","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY",,,,"IMPROPER PASSING","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1835385","DRIVER","d48afa448ba2e9fdfd94809f792e2126a66e3248045664c5344bf0aecc3a8fb092a33e07ecd772d18d7b845cacd1f26c7d960de26ca0890ac82a867456f2995f","1748322","2024-06-05T15:10:00.000",,"TINLEY PARK","IL","60477","F","62","IL","D","USAGE UNKNOWN","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY",,,,"NONE","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"O1835571","DRIVER","15347f99f42b68b8d2f45c739f46dbbcc871060f0a11fa09b0fdb6dc83cce2c0aa095cdb40b6d3cba8e6ae0b46f8f7bfd9d112e9ed0be664e746f576abcd86ee","1748497","2024-06-05T15:00:00.000",,,,,"F",,,,"USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"FAILED TO YIELD","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1835572","DRIVER","15347f99f42b68b8d2f45c739f46dbbcc871060f0a11fa09b0fdb6dc83cce2c0aa095cdb40b6d3cba8e6ae0b46f8f7bfd9d112e9ed0be664e746f576abcd86ee","1748518","2024-06-05T15:00:00.000",,"CHICAGO","IL","60621","M",,"IL","D","SAFETY BELT NOT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1835529","DRIVER","17ff5e0e963f570a67fde8ab58795d8fb9eeadc16850d242bc137a56d95a09670831a44067b558511baaba9030d769bd51c366c8bb13f9c2ce36c6cb53b4dd16","1748491","2024-06-05T15:00:00.000",,"CHICAGO","IL",,"F","18","IL","D","SAFETY BELT USED","DEPLOYED, FRONT","NONE","NO INDICATION OF INJURY",,,,"OTHER","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"O1835530","DRIVER","17ff5e0e963f570a67fde8ab58795d8fb9eeadc16850d242bc137a56d95a09670831a44067b558511baaba9030d769bd51c366c8bb13f9c2ce36c6cb53b4dd16","1748507","2024-06-05T15:00:00.000",,"CHICAGO","IL","60641","M","61","IL","D","SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"OTHER","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"O1835355","DRIVER","1cbbbc92bcba378e5e3f579933ccb4cb3d17e86d36b9d72ab63296b519d16bfb880915d1c87dfecd94d4b30f7b6839d3d6a1afc6d3245224d0402cf1957c6905","1748286","2024-06-05T15:00:00.000",,"CHICAGO","IL","60629","M","19","IL","D","SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"IMPROPER TURN","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1835356","DRIVER","1cbbbc92bcba378e5e3f579933ccb4cb3d17e86d36b9d72ab63296b519d16bfb880915d1c87dfecd94d4b30f7b6839d3d6a1afc6d3245224d0402cf1957c6905","1748291","2024-06-05T15:00:00.000",,"CHICAGO","IL","60629","M","20","IL","D","SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"P405897","PASSENGER","1cbbbc92bcba378e5e3f579933ccb4cb3d17e86d36b9d72ab63296b519d16bfb880915d1c87dfecd94d4b30f7b6839d3d6a1afc6d3245224d0402cf1957c6905","1748286","2024-06-05T15:00:00.000","3",,,,"F",,,,"SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"P405898","PASSENGER","1cbbbc92bcba378e5e3f579933ccb4cb3d17e86d36b9d72ab63296b519d16bfb880915d1c87dfecd94d4b30f7b6839d3d6a1afc6d3245224d0402cf1957c6905","1748291","2024-06-05T15:00:00.000","3",,,,"M",,,,"SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"O1835569","DRIVER","949a34bd6829ece9f870a6d62156f4d495cbe774cb7dabd0e91dab0250588155342ca16ed1db28a7929824d71756894daf15cdd36adebdb6935a89e512787b81","1748495","2024-06-05T14:54:00.000",,"CHICAGO","IL","60638","F","23","IL","D","SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"DISREGARDED CONTROL DEVICES","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1835570","DRIVER","949a34bd6829ece9f870a6d62156f4d495cbe774cb7dabd0e91dab0250588155342ca16ed1db28a7929824d71756894daf15cdd36adebdb6935a89e512787b81","1748506","2024-06-05T14:54:00.000",,"CHICAGO","IL","60652","M","43","IL","D","SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"NONE","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"P405936","PASSENGER","949a34bd6829ece9f870a6d62156f4d495cbe774cb7dabd0e91dab0250588155342ca16ed1db28a7929824d71756894daf15cdd36adebdb6935a89e512787b81","1748506","2024-06-05T14:54:00.000","3","CHICAGO","IL","60652","F","17",,,"SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"P405938","PASSENGER","949a34bd6829ece9f870a6d62156f4d495cbe774cb7dabd0e91dab0250588155342ca16ed1db28a7929824d71756894daf15cdd36adebdb6935a89e512787b81","1748506","2024-06-05T14:54:00.000","4","CHICAGO","IL","60652","F","13",,,"SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"O1835401","DRIVER","4c41049db8488df43a8731b0e9542dc022db2a80b54a30e84499129c58f5f3074dfb09455b2012d098ea660d18c1e748386e55c6bdd72a020e4da443b76b4f79","1748361","2024-06-05T14:45:00.000",,"WATERLOO","WI","53594","M","43","WI",,"USAGE UNKNOWN","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"O1835347","DRIVER","1bb6dc3457ac2a53fd5cef38cf77466853607f7b8e67aa1af264d7cb4bbe9fd9493749f81fa0936014c917efa683f0b7674aabf9259cc007c267a0681bc5e76f","1748281","2024-06-05T14:42:00.000",,"ROBBINS","IL","60472","F","61","IL","BM","SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1835722","DRIVER","b085bb81e7355c88415bf1b334700bfceb0e1529d4ee6bc1a229233b633d6d77b789e8015f8c5387aabf00f74f5147615a5a504d0335c3a011a75795a1d36821","1748638","2024-06-05T14:42:00.000",,"CHICAGO","IL","60633","M","17",,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY",,,,"OTHER","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1835386","DRIVER","98ca92f5bb779d8d9680cbe91ef152d196cfb78c829a166a7a8735038d6d9c173cea1192202c717d4b4845c857d253c6c14d64c29f4a05ea35acfcdc4bb37c9e","1748315","2024-06-05T14:40:00.000",,,,,"X",,,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1835373","DRIVER","aca12bc4e8a7defb55e899c1518d2040a705dd4071e87e0f8aecd9a706d2216da69f104d4f1b633142c8a7dd75dade600af1333e4bb8fc8edf6f0772ab9c0f00","1748301","2024-06-05T14:39:00.000",,"SCHILLER PARK","IL","60176","M","46","IL","D","NONE PRESENT","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"IMPROPER LANE CHANGE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1835374","DRIVER","aca12bc4e8a7defb55e899c1518d2040a705dd4071e87e0f8aecd9a706d2216da69f104d4f1b633142c8a7dd75dade600af1333e4bb8fc8edf6f0772ab9c0f00","1748309","2024-06-05T14:39:00.000",,"CHICAGO","IL","60656","F","34","IL","D","NONE PRESENT","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1835338","DRIVER","beac7e7aa6d2e669d31d52f3d4c9aa3ac1fa3cf4132dae3da30237e14a86d6a081cc28c19cc74ec3ab488ea341f1572a9eacc7fe9c8648990f12eace3db05daa","1748278","2024-06-05T14:30:00.000",,"CHICAGO","IL","60632","F","43","IL","D","USAGE UNKNOWN","DEPLOYMENT UNKNOWN","UNKNOWN","NO INDICATION OF INJURY",,,,"FAILED TO YIELD","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1835339","DRIVER","beac7e7aa6d2e669d31d52f3d4c9aa3ac1fa3cf4132dae3da30237e14a86d6a081cc28c19cc74ec3ab488ea341f1572a9eacc7fe9c8648990f12eace3db05daa","1748271","2024-06-05T14:30:00.000",,"CHICAGO","IL","60652","F","30","IL","D","SAFETY BELT USED","DID NOT DEPLOY","UNKNOWN","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1835348","DRIVER","e46f8f500543c1af91fe40cbf151dd924564bb0f710fd85305ee9d26d7e92edaedec8fa9c2ddb10718213ca565fec58a33a640a2ff7e2b02ecaa5713556785f3","1748284","2024-06-05T14:30:00.000",,"LYONS","IL","60534","M",,"IL","D","USAGE UNKNOWN","NOT APPLICABLE","UNKNOWN","NO INDICATION OF INJURY",,,,"IMPROPER BACKING","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1835380","DRIVER","601915f1675b6c035233fa8ac2a071dac2f0dbf67ce17958e51094be6875b3c4a9f13ace5a1dc4644faaad23e5b0a112d5fe2b924506ca768709a475f5235ba7","1748320","2024-06-05T14:23:00.000",,"CHICAGO","IL","60640","F","42","IL","D","SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"IMPROPER PASSING","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1835381","DRIVER","601915f1675b6c035233fa8ac2a071dac2f0dbf67ce17958e51094be6875b3c4a9f13ace5a1dc4644faaad23e5b0a112d5fe2b924506ca768709a475f5235ba7","1748324","2024-06-05T14:23:00.000",,"INDIANPOLIS","IN",,"M","50","IN",,"SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1835400","DRIVER","601915f1675b6c035233fa8ac2a071dac2f0dbf67ce17958e51094be6875b3c4a9f13ace5a1dc4644faaad23e5b0a112d5fe2b924506ca768709a475f5235ba7","1748326","2024-06-05T14:23:00.000",,"CHICAGO","IL","60640","M","29","IL","C","SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1835390","DRIVER","434333ad96601784d75fad32321235741cf0457dd122dfbda9538d32166c678db13bcbc750612d73b1e30f56dd9cff2185614dd27e94eb045bf817c4c5b4f57f","1748325","2024-06-05T14:20:00.000",,"CHICAGO","IL","60656","F","73","IL","D","USAGE UNKNOWN","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY","DECLINED","DECLINED",,"UNKNOWN","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"O1835391","DRIVER","434333ad96601784d75fad32321235741cf0457dd122dfbda9538d32166c678db13bcbc750612d73b1e30f56dd9cff2185614dd27e94eb045bf817c4c5b4f57f","1748336","2024-06-05T14:20:00.000",,"CHICAGO","IL","60626","M","21","PA","C","USAGE UNKNOWN","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY","DECLINED","DECLINED",,"NONE","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"P405902","PASSENGER","434333ad96601784d75fad32321235741cf0457dd122dfbda9538d32166c678db13bcbc750612d73b1e30f56dd9cff2185614dd27e94eb045bf817c4c5b4f57f","1748336","2024-06-05T14:20:00.000","3",,,,"F","19",,,"USAGE UNKNOWN","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY","DECLINED","DECLINED","DECLINED",,,,,,,,,
"O1835329","DRIVER","da78fccfdc588dc14acdc88e536635957482f6809144491858f4f896516f32e2d1fb45d88af431758a262e5fe7c661efab828513154b8b5ae2fc467175724e29","1748266","2024-06-05T14:12:00.000",,,,,"X",,,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY",,,,"IMPROPER TURN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1835330","DRIVER","da78fccfdc588dc14acdc88e536635957482f6809144491858f4f896516f32e2d1fb45d88af431758a262e5fe7c661efab828513154b8b5ae2fc467175724e29","1748273","2024-06-05T14:12:00.000",,"WOOD DALE","IL","60191","F","21","IL",,"SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"OTHER","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1835392","DRIVER","925b092a5b2161e4b9d93b07e147e90622ed31c3b04fc3d83acc8c7b43cf30c315fd5169a2a1e785f57faab70d6e7fec20e65d0e341ac04c0148de2653a04c3e","1748339","2024-06-05T14:10:00.000",,"CHICAGO","IL","60624","M","33","IL","D","SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"IMPROPER LANE CHANGE","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"O1835393","DRIVER","925b092a5b2161e4b9d93b07e147e90622ed31c3b04fc3d83acc8c7b43cf30c315fd5169a2a1e785f57faab70d6e7fec20e65d0e341ac04c0148de2653a04c3e","1748347","2024-06-05T14:10:00.000",,"CHICAGO","IL","60644","M","59","IL","D","SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","UNKNOWN",,,,"TEST NOT OFFERED",,
"P405903","PASSENGER","925b092a5b2161e4b9d93b07e147e90622ed31c3b04fc3d83acc8c7b43cf30c315fd5169a2a1e785f57faab70d6e7fec20e65d0e341ac04c0148de2653a04c3e","1748347","2024-06-05T14:10:00.000","3","CHICAGO","IL","60644","M","62",,,"SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"O1835382","DRIVER","244d360cd95879aaa7dc160008cd9f1946ab87a50774402a38933a48c54419ff053b26a4f8b9eed1f69c8011342fd7f213762e6ef2c1939596434080d4a2270e","1748316","2024-06-05T13:52:00.000",,,,,"F",,,,"USAGE UNKNOWN","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"IMPROPER TURN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1835383","DRIVER","244d360cd95879aaa7dc160008cd9f1946ab87a50774402a38933a48c54419ff053b26a4f8b9eed1f69c8011342fd7f213762e6ef2c1939596434080d4a2270e","1748333","2024-06-05T13:52:00.000",,"CHICAGO","IL","60612","F","49","IL","D","USAGE UNKNOWN","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"NONE","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1835516","DRIVER","db4bdf4017fbffd01ea1d9a9fd1f5aec79aa1d1489ffe82baf8e82d815772bfdd3d455f868d8552b359870106ab3110804585f5597623788b137fa02dc8d71c3","1748444","2024-06-05T13:52:00.000",,,,,"X",,"XX",,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1835359","DRIVER","6e31653b3efa43c52238930ae9b9b2b112782b6604abf21500ddb6974486e5990dff93807a293a2cdfeb835c3de3f62cedd2fbe2836998bd2cfe8ca291810d9f","1748288","2024-06-05T13:50:00.000",,"NILES","IL","60714","M","55","IL","D","USAGE UNKNOWN","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"IMPROPER LANE CHANGE","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1835360","DRIVER","6e31653b3efa43c52238930ae9b9b2b112782b6604abf21500ddb6974486e5990dff93807a293a2cdfeb835c3de3f62cedd2fbe2836998bd2cfe8ca291810d9f","1748308","2024-06-05T13:50:00.000",,"CHICAGO","IL","60630","M","30","IL","D","SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1835335","DRIVER","33c64f46ca63c27d786a3a77c4b0971301ed28a78411328abfbb0993a05bfa36a2ec3482a40875d42d77d0d5daefb4cfe3a23b54b4b9bd16f771bf1883d454cb","1748268","2024-06-05T13:45:00.000",,,,,"M",,,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1835336","DRIVER","33c64f46ca63c27d786a3a77c4b0971301ed28a78411328abfbb0993a05bfa36a2ec3482a40875d42d77d0d5daefb4cfe3a23b54b4b9bd16f771bf1883d454cb","1748272","2024-06-05T13:45:00.000",,"CHICAGO","IL",,"M","63","IL",,"USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1835394","DRIVER","d4763ed5ac363a03155df9ae76af01b2f604a1957647d503a633e9f261be19c1e8a51558d6e7aaf2b455d8367d1d38b1c3972ddca3b2e0056bba70848812946f","1748338","2024-06-05T13:45:00.000",,,,,"F",,,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY",,,,"FAILED TO YIELD","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1835388","DRIVER","155fb0c139c7f4cace4b50ce4052d7564d55fccceae1ee55c892310009aabd61eea9d7e22db5e3a6435140c62102a60937a4225f4e80b9fc9986fa81e1993d7e","1748321","2024-06-05T13:40:00.000",,"EVANSTON","IL","60202","M","70","IL","D","USAGE UNKNOWN","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY",,,,"DISREGARDED CONTROL DEVICES","NOT OBSCURED","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1835389","DRIVER","155fb0c139c7f4cace4b50ce4052d7564d55fccceae1ee55c892310009aabd61eea9d7e22db5e3a6435140c62102a60937a4225f4e80b9fc9986fa81e1993d7e","1748327","2024-06-05T13:40:00.000",,"CHICAGO","IL","60659","F","17","IL","D","SAFETY BELT USED","DID NOT DEPLOY","NONE","NONINCAPACITATING INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"P405900","PASSENGER","155fb0c139c7f4cace4b50ce4052d7564d55fccceae1ee55c892310009aabd61eea9d7e22db5e3a6435140c62102a60937a4225f4e80b9fc9986fa81e1993d7e","1748327","2024-06-05T13:40:00.000","3","CHICAGO","IL","60659","F","56",,,"SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"O1835306","DRIVER","ca8a8c998a38610e2bf6cbae21a300af55607c2a74a27af5bda64835b793bd8aa9ee1f82437eb76991824b107be455f90d21e747df2d9772b0abf5a713e06935","1748244","2024-06-05T13:34:00.000",,"CHICAGO","IL","60624","M","60","IL",,"USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"UNKNOWN","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1835307","DRIVER","ca8a8c998a38610e2bf6cbae21a300af55607c2a74a27af5bda64835b793bd8aa9ee1f82437eb76991824b107be455f90d21e747df2d9772b0abf5a713e06935","1748249","2024-06-05T13:34:00.000",,"CHICAGO","IL",,"M","87","IL",,"USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"NONE","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"P405889","PASSENGER","ca8a8c998a38610e2bf6cbae21a300af55607c2a74a27af5bda64835b793bd8aa9ee1f82437eb76991824b107be455f90d21e747df2d9772b0abf5a713e06935","1748249","2024-06-05T13:34:00.000","3",,"IL",,"F",,,,"USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,,,,,,,,,
"O1835294","DRIVER","b42c913fd1f896c0522f1981e66df8493c0b867936b91ec3a3441e429c5b5fe10719899ca2508bbb18015b531a754947575ee79bc8cb3b08e254295bb17d960d","1748235","2024-06-05T13:30:00.000",,"CHICAGO","IL","60614","M","77","IL","D","USAGE UNKNOWN","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"OTHER","UNKNOWN","NORMAL",,,,"TEST NOT OFFERED",,
"O1835295","DRIVER","b42c913fd1f896c0522f1981e66df8493c0b867936b91ec3a3441e429c5b5fe10719899ca2508bbb18015b531a754947575ee79bc8cb3b08e254295bb17d960d","1748243","2024-06-05T13:30:00.000",,"CHICAGO","IL","60630","M","21","IL",,"SAFETY BELT USED","NOT APPLICABLE","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1835310","DRIVER","c64d3d9dee28849c489164247dd25b1671df12a29b8d0549c17d551b97c701ffa998916ad59dcaf59575e3cfaf49806a4038ec4e0e56d2839ec23b0b80785f17","1748245","2024-06-05T13:30:00.000",,"CHICAGO","IL","60625","M","53","IL","D","SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"IMPROPER LANE CHANGE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1835311","DRIVER","c64d3d9dee28849c489164247dd25b1671df12a29b8d0549c17d551b97c701ffa998916ad59dcaf59575e3cfaf49806a4038ec4e0e56d2839ec23b0b80785f17","1748251","2024-06-05T13:30:00.000",,"CHICAGO","IL","60645","M","25","IL","D","SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1835304","DRIVER","db1ad1be21cf285d5f378c8e5df06c7556aad14c622464d1fa8ee7cd8e334d4de2622cebaa9e00eeaad0c1203fffcf1b268b3e94db6da7afc6938191b4348d90","1748248","2024-06-05T13:30:00.000",,"CHICAGO","IL","60630","M","30","IL","D","USAGE UNKNOWN","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"IMPROPER LANE CHANGE","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1835305","DRIVER","db1ad1be21cf285d5f378c8e5df06c7556aad14c622464d1fa8ee7cd8e334d4de2622cebaa9e00eeaad0c1203fffcf1b268b3e94db6da7afc6938191b4348d90","1748256","2024-06-05T13:30:00.000",,"NILES","IL","60714","M","55","IL","D","USAGE UNKNOWN","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1835342","DRIVER","8e13d50e43a02334059084886dee390ec6a5d711c84a48f9a2a6e0df5d1a620d10c2b3872814caddb971f0ad842f015aa9504a2c3c62d147638ea55f7bdf601f","1748274","2024-06-05T13:15:00.000",,,,,"M",,,,"USAGE UNKNOWN","DEPLOYMENT UNKNOWN","NONE","NO INDICATION OF INJURY",,,,"FAILED TO YIELD","UNKNOWN","UNKNOWN",,,,"TEST NOT OFFERED",,
"O1835343","DRIVER","8e13d50e43a02334059084886dee390ec6a5d711c84a48f9a2a6e0df5d1a620d10c2b3872814caddb971f0ad842f015aa9504a2c3c62d147638ea55f7bdf601f","1748280","2024-06-05T13:15:00.000",,,,,"M","69","IL",,"SAFETY BELT USED","DEPLOYED, COMBINATION","NONE","NONINCAPACITATING INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1835333","DRIVER","f4fbed5c9e85dfd7466de4ddecd8998d4ea8d88d6d98272441eb1ceadab26dee57b0b159ac819e345493f20f142350e56f98425463111e1ab96db54d7098e93f","1748270","2024-06-05T13:15:00.000",,"MAHOMET","IL","61853","M","25","IL","D","SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"IMPROPER LANE CHANGE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
"O1835334","DRIVER","f4fbed5c9e85dfd7466de4ddecd8998d4ea8d88d6d98272441eb1ceadab26dee57b0b159ac819e345493f20f142350e56f98425463111e1ab96db54d7098e93f","1748277","2024-06-05T13:15:00.000",,"CHICAGO","IL","60640","M","62","IL","D","SAFETY BELT USED","DID NOT DEPLOY","NONE","NO INDICATION OF INJURY",,,,"NONE","NOT OBSCURED","NORMAL",,,,"TEST NOT OFFERED",,
