"crash_record_id","crash_date_est_i","crash_date","posted_speed_limit","traffic_control_device","device_condition","weather_condition","lighting_condition","first_crash_type","trafficway_type","lane_cnt","alignment","roadway_surface_cond","road_defect","report_type","crash_type","intersection_related_i","private_property_i","hit_and_run_i","damage","date_police_notified","prim_contributory_cause","sec_contributory_cause","street_no","street_direction","street_name","beat_of_occurrence","photos_taken_i","statements_taken_i","dooring_i","work_zone_i","work_zone_type","workers_present_i","num_units","most_severe_injury","injuries_total","injuries_fatal","injuries_incapacitating","injuries_non_incapacitating","injuries_reported_not_evident","injuries_no_indication","injuries_unknown","crash_hour","crash_day_of_week","crash_month","latitude","longitude","location"
"6245365b48637b5c31360c7bd800880a38dfaf73bbd30385b842bb1c4af4bbb3635e2ce8bd9e820dc69ae657b6a2908026038bafdcdf4b69d1e7cfa9af9e2ce3",,"2024-06-05T04:15:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","RAIN","DARKNESS, LIGHTED ROAD","ANGLE","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","WET","UNKNOWN","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2024-06-05T04:15:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","4","E","87TH ST","632",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","1","0","4","4","6","41.736412864","-87.624004577","POINT (-87.624004577086 41.736412863726)"
"01981249278dc342a2265909df8377f0b5a1fd54e9003d005c3f4e47526f69f2fa201b0f3d293bc18cee38f95403a393aaf5717dc3ecca2df58395741224465d","N","2024-06-05T03:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAWN","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2024-06-05T16:31:00.000","IMPROPER BACKING","NOT APPLICABLE","5528","W","HENDERSON ST","1633",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","3","4","6","41.941440899","-87.765333325","POINT (-87.765333325197 41.941440898966)"
"6b426c70a4fb238aaee47fa759fa2b4175f338146703edfbaea97d820f58994c7f65a97cd2f41ae31a575e8f6927abaf382c8be2c54d84d7815dd05ca8d2a6e6",,"2024-06-05T03:00:00.000","35","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DARKNESS, LIGHTED ROAD","ANGLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY","Y",,"Y","OVER $1,500","2024-06-05T13:17:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","5800","S","MICHIGAN AVE","232",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","3","4","6","41.789147719","-87.622472361","POINT (-87.622472361425 41.789147719083)"
"93b9337e78ce509f1c3792fa9f8415dc93c7bd05a2b7b2a5a8e86857433488acbdbb50df97f68af39ad9367d44fe6efee6c1109d67901bfb393bebb2e325779e",,"2024-06-05T02:40:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","REAR TO FRONT","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2024-06-05T16:35:00.000","IMPROPER BACKING","NOT APPLICABLE","125","W","47TH ST","224",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","2","4","6","41.809075121","-87.629220321","POINT (-87.629220320759 41.809075121169)"
"c43678144b2f17f95c83495897e54834e79043a3f52eb4ea11116971a2e593b285594d634ddd52c777caec41f30a6c9de7c74e74ab555d2f4cc6cf5f476d0ece","Y","2024-06-05T02:36:00.000","30","NO CONTROLS","NO CONTROLS","RAIN","DARKNESS, LIGHTED ROAD","PARKED MOTOR VEHICLE","PARKING LOT",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"$500 OR LESS","2024-06-05T02:36:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","4359","N","PULASKI RD","1723","Y",,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","4","0","2","4","6","41.960882514","-87.727679242","POINT (-87.727679241979 41.960882513674)"
"82e5748bf9dc3f0ac2803abd85acb668e29a548366cb31f76d8390345911c5657bb5bf15f18edfb0fdbd5da81e8b2e61fdc3341f38e582c65a89417710a22d03",,"2024-06-05T01:53:00.000","30","NO CONTROLS","NO CONTROLS","RAIN","DARKNESS, LIGHTED ROAD","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2024-06-05T03:00:00.000","IMPROPER BACKING","UNABLE TO DETERMINE","6120","W","BRYN MAWR AVE","1622",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","1","4","6","41.983014277","-87.781351291","POINT (-87.781351291373 41.983014276619)"
"fb40728dfde43fa016481f52bcd174576588e7359a89a3e10deb7295d887cf91252454d273ffc2b3a8eebc57aa73cf6b77c800fec4be34ca011c7e2fae963525",,"2024-06-05T00:51:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","RAIN","DARKNESS, LIGHTED ROAD","ANGLE","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,"Y","OVER $1,500","2024-06-05T00:54:00.000","FAILING TO YIELD RIGHT-OF-WAY","FAILING TO REDUCE SPEED TO AVOID CRASH","2801","W","FULLERTON AVE","1414",,,,,,,"2","REPORTED, NOT EVIDENT","1","0","0","0","1","2","0","0","4","6","41.924696904","-87.697471842","POINT (-87.697471842296 41.924696904233)"
"a3d54de05683cf6b535ef8026ee9f25a9f13418bad74c0ab4d1707926bab7b67277b75fea5f45dd4d030216a6d0cb61f7b7d06032eb39b445e6b2ee2c7b0ed1a",,"2024-06-05T00:42:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","RAIN","DARKNESS, LIGHTED ROAD","FIXED OBJECT","FOUR WAY",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2024-06-05T00:42:00.000","IMPROPER LANE USAGE","NOT APPLICABLE","5509","N","HARLEM AVE","1613",,,,,,,"1","REPORTED, NOT EVIDENT","1","0","0","0","1","0","0","0","4","6","41.98139132","-87.80679539","POINT (-87.806795390421 41.981391320426)"
"040f898dfec7672aaa7c7a55e2dad231ba412d6d3a15350c49282c3deb0baa2e34be66d7af66c8c98d64a9a2c3f0e164ac752c81579669686e1e02cbd14e22d8",,"2024-06-05T00:20:00.000","30","NO CONTROLS","NO CONTROLS","RAIN","DARKNESS, LIGHTED ROAD","PARKED MOTOR VEHICLE","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2024-06-05T00:20:00.000","IMPROPER BACKING","NOT APPLICABLE","4448","W","AUGUSTA BLVD","1111",,"Y",,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","0","4","6","41.898937631","-87.73800344","POINT (-87.73800344042 41.898937630866)"
"c8f73ea28142cebf8d3b79a7daa412d4fd3fa3f0c0e8cc36745095064ea7eac1960c55e7292722071671cfc5702c382b134952a4d1168a4fba5d70588875888b",,"2024-06-05T00:20:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","RAIN","DARKNESS, LIGHTED ROAD","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","UNKNOWN","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2024-06-05T00:48:00.000","DISTRACTION - OTHER ELECTRONIC DEVICE (NAVIGATION DEVICE, DVD PLAYER, ETC.)","NOT APPLICABLE","5453","N","CUMBERLAND AVE","1614",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","0","4","6","41.979073613","-87.836438568","POINT (-87.83643856806 41.97907361317)"
"2128edf3aa261c591e67dda136f97c5eb70868e4c179007a84abd48c0ff659ca439a1199b365c6699b3488daa8a5c6d24de7bd552e1589f36b921e9445b0883b",,"2024-06-05T00:10:00.000","15","NO CONTROLS","NO CONTROLS","RAIN","DARKNESS, LIGHTED ROAD","REAR TO SIDE","PARKING LOT",,"STRAIGHT ON GRADE","WET","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,"Y","$501 - $1,500","2024-06-05T00:28:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","1554","N","LARRABEE ST","1822",,,,,,,"2","REPORTED, NOT EVIDENT","1","0","0","0","1","1","0","0","4","6","41.910865527","-87.643572788","POINT (-87.643572788323 41.91086552675)"
"402bd51d66e607b833146c9500e4c0356578790d759e2927e0975ffd5fb3d5c5de80fef2d2ed3d299bc0d70edce88b51e3ab5866b129e489e57429a23eb8f3a2",,"2024-06-05T00:01:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","RAIN","DARKNESS","ANGLE","FOUR WAY",,"STRAIGHT AND LEVEL","WET","UNKNOWN","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,"Y","OVER $1,500","2024-06-05T00:03:00.000","UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED)","FAILING TO REDUCE SPEED TO AVOID CRASH","3000","W","MADISON ST","1222","N","N",,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","4","0","0","4","6","41.881135134","-87.701250913","POINT (-87.701250913492 41.881135134187)"
"bc64ab00b93b6902bbba990768697355c70cce424e98476594377d4435921cbf1e9d2cede9cef60c0944cc9773e66a45770330a20eb02ae3bbaade46022bf6db","Y","2024-06-05T00:01:00.000","30","UNKNOWN","UNKNOWN","RAIN","DARKNESS, LIGHTED ROAD","FIXED OBJECT","UNKNOWN",,"STRAIGHT AND LEVEL","WET","UNKNOWN","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,"Y","Y","OVER $1,500","2024-06-05T00:31:00.000","NOT APPLICABLE","NOT APPLICABLE","1508","W","MARQUETTE RD","725",,,,,,,"1","NO INDICATION OF INJURY","0","0","0","0","0","1","0","0","4","6","41.772332347","-87.661986963","POINT (-87.661986962642 41.772332346662)"
"fe2a12e82c3592f25677cc7685c5bd7de24d4f1e7288db6a2dea7300831e1cb96ff12e15b76fa0fb18466257efe9adbf42baf41d1273a193e53597158a3dc36f","N","2024-06-05T00:01:00.000","30","NO CONTROLS","NO CONTROLS","RAIN","DARKNESS, LIGHTED ROAD","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2024-06-05T12:00:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","938","E","75TH ST","323",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","0","4","6","41.758734631","-87.601416115","POINT (-87.601416115357 41.758734630965)"
"008fc6e5afedf2c841a3f5584215fcb439d55b164c20012d07b2233a73b207248e085f88a6a81204bb1ef089b0877b09f7eac56d629fe2b8db78424648c39857","Y","2024-06-04T23:56:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLOUDY/OVERCAST","DARKNESS, LIGHTED ROAD","TURNING","T-INTERSECTION",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2024-06-04T23:57:00.000","IMPROPER TURNING/NO SIGNAL","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","231","E","IDA B WELLS DR","114",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","23","3","6","41.875655108","-87.621281442","POINT (-87.6212814416 41.875655108412)"
"a8f7813bf4ff57961a94a526c80e35e408eec65c08de0e6fe17b5fb74b01b84c1449eb14635a9eca9addc477dda117af2242dc65ddd31e7ac7c75b5af17e5ed9","Y","2024-06-04T23:55:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","RAIN","DARKNESS, LIGHTED ROAD","ANGLE","FOUR WAY",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2024-06-04T23:55:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","500","S","ASHLAND AVE","1231",,,,,,,"2","REPORTED, NOT EVIDENT","1","0","0","0","1","3","0","23","3","6","41.875125895","-87.666771774","POINT (-87.666771774482 41.875125894617)"
"6d2332a1898a7967357a068ea689291cff5e687848460322110cd645045a08b1c2d0b3f3e005d118ab663585036c12d4cbdb14d24f0c6473fe0bfe3bfd68ef15",,"2024-06-04T23:30:00.000","0","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","PARKED MOTOR VEHICLE","OTHER",,"STRAIGHT AND LEVEL","OTHER","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,"Y",,"$500 OR LESS","2024-06-04T23:50:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","7859","S","STATE ST","623",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","23","3","6","41.75100958","-87.624401416","POINT (-87.624401416141 41.75100958029)"
"44755cbdb7d28d99e3834b9649e16bb144f83f6af9b906322752c3cc581459164f208f1738fdd7edcaa701a6febb0d02a12c4a4277886fd8d2d929fe91f828e9","N","2024-06-04T23:16:00.000","30","UNKNOWN","UNKNOWN","CLEAR","DARKNESS, LIGHTED ROAD","PEDALCYCLIST","UNKNOWN",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","N",,,"$500 OR LESS","2024-06-04T23:20:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","5739","N","CLARK ST","2013",,"N",,,,,"2","INCAPACITATING INJURY","1","0","1","0","0","1","0","23","3","6","41.986521263","-87.669350887","POINT (-87.669350886998 41.986521262795)"
"61cb1fdabac6af5228872b2f636b88c03cf4168b23200aa0f6692148559e54775693e126163db39e332a7057d17617dfc559d2dd2478df705a6d60ded33f3bcf",,"2024-06-04T21:45:00.000","30","TRAFFIC SIGNAL","FUNCTIONING IMPROPERLY","CLEAR","DARKNESS","TURNING","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2024-06-05T07:45:00.000","IMPROPER TURNING/NO SIGNAL","IMPROPER TURNING/NO SIGNAL","5600","S","WABASH AVE","225",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","21","3","6","41.792780036","-87.624184","POINT (-87.624184000384 41.792780036175)"
"29ccc190842147c336936f274e8f9b2054cdbc0ecee0820ffb1aa542c6440124ce0710c8295fdb1c2b3084c0d0878155a44d0cc35ab151059e2b173fe8119a14",,"2024-06-04T21:38:00.000","35","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DARKNESS","ANGLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,"Y","OVER $1,500","2024-06-04T21:49:00.000","DISREGARDING STOP SIGN","NOT APPLICABLE","7800","S","WABASH AVE","623",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","4","0","21","3","6","41.752706877","-87.623181185","POINT (-87.623181185383 41.752706876672)"
"30c24b193358fc17ac76ff8b9e997d6403a182eda22e59aa42bc84a7dc24a08b66c6dfceb2ffeb6bcaa692fc65eba013051514a2e06bdb28c771ff7740aa968e",,"2024-06-04T21:35:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-05T10:00:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","210","W","79TH ST","623",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","21","3","6","41.750966551","-87.62996105","POINT (-87.629961050438 41.750966551303)"
"11d47b6362ce398785c3507821a7c78e024af4f4c27d185a17ba7c42ef6414290e992dd3da29a359905c9f19467b7b30138a6e64b65c0941fb8b25c999aa8921",,"2024-06-04T21:25:00.000","15","NO CONTROLS","NO CONTROLS","RAIN","DARKNESS, LIGHTED ROAD","ANGLE","PARKING LOT",,"STRAIGHT AND LEVEL","WET","WORN SURFACE","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-04T21:25:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","3445","S","RHODES AVE","211",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","21","3","6","41.831630589","-87.613209526","POINT (-87.613209525868 41.831630589301)"
"976809b9cdb8450566235833bec1fb22e5b21e91b95e3dfb2f7ceff42dcf70014fb65718fdd840995578103672a14f26a421f2f7b7e105f2776ec40bce018003",,"2024-06-04T21:11:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","RAIN","DARKNESS, LIGHTED ROAD","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2024-06-04T21:12:00.000","FAILING TO REDUCE SPEED TO AVOID CRASH","NOT APPLICABLE","4800","W","IRVING PARK RD","1624",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","7","0","21","3","6","41.95352435","-87.747438299","POINT (-87.747438298799 41.953524350453)"
"46a5bd142225ab85a39abc25ef95b808f7b383ce83be369e439bde076a358a0e04adacebd4624792617ef1bc74ab39dbd6bcb51c07f6aef9f94f2649bfeba6e2",,"2024-06-04T21:08:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","RAIN","DARKNESS, LIGHTED ROAD","ANGLE","FOUR WAY",,"STRAIGHT AND LEVEL","WET","UNKNOWN","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2024-06-04T21:08:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","7000","S","GREEN ST","733",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","1","0","21","3","6","41.766907778","-87.645826416","POINT (-87.645826415711 41.766907777986)"
"8fb45aad89aad6f2e791b79288ac4920b6d0f1f1067b0399f13c534511277c20ed38a672a796e859b7717eaf5548b4f75b66097093c799f23a78faee7d63156b",,"2024-06-04T21:00:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","RAIN","DARKNESS, LIGHTED ROAD","REAR END","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2024-06-04T21:35:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","3807","W","63RD ST","823",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","21","3","6","41.77861952","-87.718202503","POINT (-87.718202502776 41.778619519714)"
"d3cc413e75c6e07f3cfb8029d2fb737c035a65c1ade9d5601be700daa6dc85992c9aaf6a3551d5ff174c1c56c156fe1ed94b0903f3a5431a07b396d77974adfd",,"2024-06-04T20:53:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2024-06-04T22:30:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","2246","N","RACINE AVE","1811",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","20","3","6","41.923045378","-87.658526724","POINT (-87.658526724006 41.923045377991)"
"ae723b4da1c4b0ed5632a70f67d823ef008f85fc2c0ccfae3ee43e3e98c26e66f600b2d3355a7979e78668207727c3cea1e1ca4efbd52dedf6ca5c1bd914c412",,"2024-06-04T20:45:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DARKNESS, LIGHTED ROAD","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"$500 OR LESS","2024-06-04T20:48:00.000","FOLLOWING TOO CLOSELY","NOT APPLICABLE","4741","W","55TH ST","813",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","5","0","20","3","6","41.792921759","-87.741957075","POINT (-87.741957075258 41.792921758779)"
"baf03cdd57530cb302a99411bd4786a450fffefee1e3f89d2bc1b2b0026d02c61056ec64feb69d215ba1e4d6bc6b78726714f935c9d0680e4adb200a98f97654",,"2024-06-04T20:40:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2024-06-05T14:55:00.000","FAILING TO YIELD RIGHT-OF-WAY","FAILING TO YIELD RIGHT-OF-WAY","6190","N","NORTHWEST HWY","1612",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","20","3","6","41.994172137","-87.802333075","POINT (-87.802333075283 41.994172137017)"
"1b1e2a3b17fdc0660e9ac80ffecf83605616db6fe8c18e3ffc726cafbf14012443f8273e43202b89b8ea395c8b8112951c5b6c93b7175364132ea301d7159035",,"2024-06-04T20:35:00.000","10","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","PARKING LOT",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,"Y",,"OVER $1,500","2024-06-05T07:40:00.000","FOLLOWING TOO CLOSELY","FOLLOWING TOO CLOSELY","7600","S","EXCHANGE AVE","421",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","20","3","6","41.75715636","-87.558408913","POINT (-87.55840891305 41.757156359802)"
"70ba360c7c0a0b6bcfd7598467edfabbc4b98eb719e2ff1e08a54ff16b456314f3d7e87f27d20c0dd9faf0b1d9c3307620c128ec8089b95d3a64ddf76753d995",,"2024-06-04T20:31:00.000","25","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","RAIN","DARKNESS, LIGHTED ROAD","TURNING","FOUR WAY",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2024-06-04T20:31:00.000","WEATHER","WEATHER","3030","S","DAMEN AVE","912",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","20","3","6","41.837918385","-87.675577147","POINT (-87.675577146907 41.837918384589)"
"1060998a51e3bee9d6c84ef402b07ad2eede9e961203d39b81e77630246c8fa1a4ce4e976923f47cfac283a191a3710e8c35b308cbfdaf9f47e162ed8f1fc795",,"2024-06-04T20:30:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLOUDY/OVERCAST","DARKNESS, LIGHTED ROAD","SIDESWIPE SAME DIRECTION","FOUR WAY",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2024-06-04T21:11:00.000","FAILING TO YIELD RIGHT-OF-WAY","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","739","W","LAKE ST","1224",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","20","3","6","41.885557106","-87.647336554","POINT (-87.647336554296 41.8855571062)"
"5d0bbfa8b3f54ae92b20970a75471625aef111672c396853fe667ecbb672f6343381cdf4d6f6842c1b41234e93ff687fc25e4598b922c46cd401b7507c3f1626",,"2024-06-04T20:20:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","RAIN","DARKNESS","FIXED OBJECT","OTHER",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2024-06-04T20:30:00.000","WEATHER","NOT APPLICABLE","3900","S","WESTERN AVE","921",,,,,,,"1","NONINCAPACITATING INJURY","1","0","0","1","0","0","0","20","3","6","41.822954294","-87.685012986","POINT (-87.685012986006 41.822954294114)"
"22261514b2a28b54fd7414d54e41d3c0a6e04dd631e2e0ff540da52963d0e83f6e13be00ac320161942f22bacb20f76bdd5106c5666e7387b1cf6f6c2eb5cd80",,"2024-06-04T20:19:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","RAIN","DARKNESS, LIGHTED ROAD","PEDESTRIAN","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2024-06-04T20:22:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","3200","N","SHEFFIELD AVE","1924",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","1","0","20","3","6","41.940001076","-87.654255859","POINT (-87.654255859203 41.940001076433)"
"aa6c847e88267b3301d391d0cb605d3d2b185666f2567935f3bfac8dfdfdd51f1e8ec0313bbaa6a65b6fde76a5c065f16b5dab43b2161ac83f2e95aa1329921b",,"2024-06-04T20:15:00.000","30","TRAFFIC SIGNAL","UNKNOWN","CLEAR","UNKNOWN","TURNING","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","$501 - $1,500","2024-06-04T22:00:00.000","FAILING TO YIELD RIGHT-OF-WAY","UNABLE TO DETERMINE","875","E","111TH ST","531","Y","N",,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","5","0","20","3","6","41.692753674","-87.600697351","POINT (-87.600697350949 41.69275367397)"
"d0b7647bda6b27bebf977d70afbf3f1676f303421a576916cd0369b3c6bc55b432d74650b10655e2247440256f1cff1383e23b8d1020033c4b877e8de29a5060",,"2024-06-04T20:14:00.000","30","NO CONTROLS","NO CONTROLS","RAIN","DARKNESS, LIGHTED ROAD","PARKED MOTOR VEHICLE","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"$500 OR LESS","2024-06-04T20:18:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","2855","W","FULLERTON AVE","1414",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","20","3","6","41.924679892","-87.699475934","POINT (-87.699475934125 41.924679892204)"
